,sentiment,processed_words,prediction_nb
cv426_10976.txt,neg,deep rise give sink feel both liter figur movi take place cruis ship slowli immers middl ocean squidlik menac unfold stori artifici silli complet deriv countless part better film dumb monster movi decent guilti pleasur take exampl schlocki mountain high last spring anaconda deep rise tongu put cheek folk month new year alreadi here candid one stinkiest releas action take place argonautica luxuri liner middl maiden voyag uhoh peopl seen titan mayb theyd known stay home attack giant tentacl sea creatur survivor slinki jewel thief trilian famk janssen argonautica owner canton anthoni heald few crew member mercenari team lead resourc captain john finnegan treat william board argonautica look assist boat break down nearbi search ship uncov someth bloodsoak hungri veri help main problem deep rise overt familiar movi make absolut attempt differenti itself scifihorror film recent memori concept leviathan meet titan dash speed thrown good bad measur monster equal part leagu under sea relic know open door raptor jurass park even expel halfdigest victim neat effect admit la giant snake anaconda attack sequenc straight out jaw alien scene remain survivor travel under water escap death right out alien resurrect even jet ski chase hard rain list goe watch deep rise cast battl beast murki chore itself none welldevelop charact seem project even slightest sens fear face enemi william affabl enough finnegan isnt believ interest support cast thorough wast pretti famk janssen best known goldeney killer thigh trap forc romant interest william kevin oconnor finnegan mechan provid comic relief screechi manic shtick old fast djimon honsou receiv rave perform nobl slave decemb amistad pop up brief part need stay away water movi final shot groaner thhour regurgit subplot involv onship saboteur cast deserv snack foodfat isnt bad enough taunt monster realli ask deep rise slow stupid slog through stori without singl bright spot know higher casualti rate closer end movi root overgrown squid swallow whole ship isnt out question,neg
cv083_25491.txt,neg,dont expect much eddi murphi day past four year god cinemaor expans payrol studio conglomerateshav allow make one bad movi anoth such film metro doctor dolittl holi man life bowfing reduc onc great comed persona live breath washedup hack perform studio puppet th centuri fox univers pictur biggest shame fall shoulder newest film nutti professor ii klump klump onc again revisit life sherman klump overweight univers scienc professor look love wrong place sherman invent new youth drink enabl man beast becom younger short period time janet jackson love interest choos lovabl sherman soul mate excel career univers professor ridicul reason love mind sherman determin rid himself alter ego buddi love first professor still resid vigor insid psych caus sherman act bad imit vinc vaughn swinger convolut mumbojumbo dna extract sherman extract buddi love link dna smart deposit buddi handydandi lab beaker one night beaker knock over buddi love regener movi need unnecessari villain thwart good guy klump famili play eddi murphi step comed relief involv old peopl sex flabbi breast slew fart dick joke enough fat peopl joke lost count first thirti minut mention part larri miller anal rape overgrown hamster movi final dissolv realli bad hallmark famili special realiz world enough soft light peopl verg tear scene pure simpl klump failur script handl one five screenwrit realli show dure awkward transit between scene sens stori plot lost rewrit process more discern learn chris weitz paul weitz team behind one funniest film last decad american pie name stamp trash hey guy quick note keep movi resum character sherman famili klump one ignor stereotyp black famili seen cinema everyon member famili larg person wipe bin clean local buffet restaur pig trough grandma oversex fiend constant talk way pleasur man sag breast father gruff fire bluecollar job sexual inadequ communic famili feel mother ignor negat around seem hold opinion anyth anyon brother silent brood resembl ice cube gangster charact boyz hood sherman himself terribl insecur never convey anyth audienc becom attach main problem film inabl creat type convinc convers situat comedi famili scene first nutti professor work well convers short direct feel crass peopl couldnt act time sequel revers drive negat klump right hilt make first five minut interact enjoy last unbear pathet convers becom barrag frustrat anger ting indec overwork premis end up draw energi away type empathi one feel central theme stori damn shame makeup magic rick baker work origin nutti professor won academi award work american werewolf london amaz digit special effect enabl murphi interact himself such beauti motion built around such lame stori line even best effect cant seem save pathet movi day now think worst thing film money make peopl line up around block studio concoct sequel releas summer eddi murphi sign up take one role five role hell play charact movi cant wait see eddi murphi love scene himself,neg
cv069_11613.txt,neg,recent onslaught film noir pop up multiplex everyth rang confidenti palmetto big lebowski prove artist commod veteran talent director particular genr director collat sleazi underworld lowerclass glamor opul upperclass maintain noirish ambigu ambienc stapl film noir wild thing classifi black comedi sultri film noir plain ol erot thriller one categori doesnt qualifi qualiti motion pictur overact overwrought overlong wild thing confus mess movi cake eat incalcul twist turn more twist more turn soon becom tedious exercis pointless spite game effort kevin bacon matt dillon manag sustain straight face throughout ordeal wild thing onc jell erotic unpredict charact motiv sens world plot etc one redeem qualiti pictur technic direct john mcnaughton henri portrait serial killer wild thing follow sam lombardo matt dillon hunkish suburban florida high school teacher whos dream spruce up femal communiti particular one kelli van ryan denis richard ador such extent offer wash jeep partner soon tini short soak tell girl take hike enabl come hous next thing cri rape socal rollercoast ride ensu second accus come front suzi toller neve campbel boozedrinkin tattoo piec trailer trash charg lombardo sexual molest virtual guarante trial preposter confess asinin occurr laughabl courtroom procedur bound happen even bill murray act lombardo zani lawyer wear fake neck brace wave finger client infus script billi murray tell mcnaughton knew noth lose assign murray role ridicul sound hes sane charact movi communiti astonish report flee scene million settlement libel suit against kelli mother theresa russel ambigu cop kevin bacon execut produc sniff someth iffi concoct deceit murder lust audienc sniff someth lust mani thriller day includ usual suspect game wild thing eschew charact plot mcnaughton know handl camera keep campi fill script flow workmanlik eas know territori hes cover harmless appet accompani henri furious unsettl film directori tour deforc georg clinton score delight behold human charact mere devic nasti twist writer stephen peter grasp becom tedious uninvolv unbear those inhibit twist world interest dont feel real dont care even unintent funni moment work peopl wild thing much peopl caricatur erot content near earn film nc sexless bad edit poor lit menageatroi one flabbergast inept scene grace countri kevin bacon member make cameo appear ten minut go iron wildest element wild thing wild,neg
cv079_12766.txt,neg,over year ago japanes product compani call toho introduc land rise sun gojira reptilian creatur immens proport creat mankind nuclear test part flight fanci part commentari exploit atom power weaponri gojira emerg ocean terror tokyo year later gojira market unit state ad three thing new name dub english track raymond burr godzilla film took rest world thirti year later toho remad classic film onc again took american market ad same three thing yes includ raymond burr call godzilla now year toho remak director roland emmerich allow giant lizard make american first run emmerich godzilla matthew broderick play dr niko tatopoulo biologist call join scientist south pacif alreadi studi exist radiationinduc super mutant leav footprint size livingroom mutant reptil sudden appear out hudson river tatopoulo rest team reloc themselv back state meanwhil tatopouloss colleg girlfriend audrey timmond maria pitillo work new york citi assist bigtim news report shed report herself godzilla come ashor figur big break cours big guy run amok citi niko audrey bound cross path join victor anim palotti hank azaria audrey trusti cameraman friend phillip roch jean reno oper french govern whose nuclear test start whole problem first place togeth attempt find destroy surpris elus godzilla resourc cut edg special effect hous clout one nation premier movi product compani one think emmerich make film truli deserv name godzilla didnt right up lost world godzilla one biggest disappoint recent cinemat histori plot pretti much expect big dinosaurlik creatur come out water start smash new york citi up hero figur out thing rampag stop militari make futil attempt bring creatur down script pain bad fraught line corni dont even belong bmovi includ mani charact action make think idiot stupid girl suppos youv movi giant lizard loos new york semblanc realiti goe out window well godzilla toppl build mere brush against conveni leap atop helicopt follow godzilla fli danger between build lose sight more easili keep track fli littl higher straight line sidewind missil small explos warhead blow up entir build miss godzilla mission bomb madison squar garden carri out three fighterbomb flight such aircraft alway compris multipl two okay mayb last one bit nitpicki hey roll broderick usual good actor film hes weigh down unexcit charact atroci screenplay seem fight against step way hank azaria dont expect see develop promis show birdcag broderick azaria charact quit simpli lack color realli annoy maria pitillo actual take bad script make wors act cast asleep one one bright spot here jean reno odd enough seem fit well role comed quit unlik weve seem past although charact contradictori unfold disast reno bring style role phillip make enjoy unfortun same incongru entir feel movi tongueincheek seem pay comic homag dozen film come befor result signific amount parodi contrast sharpli threat monster end up produc mess charact seem comic relief none smart enough audienc take serious although emmerich obvious make fun action pictur good sink million cgi creatur whose feroc undermin human threaten cant take charact serious threat face empti one simpli dont care happen godzilla simpli pull mani punch attempt film more lightheart far see more carnag theater here behemoth run through citi bound lot casualti instead godzilla afflict afterschool joe cartoon syndrom everyon seem out harm way time coupl scene godzilla briefli breath fire none charact even remark upon abil use particular advantag filmmak special effect peopl show yes godzilla old movi consid anoth punch pull through creativ script write make sequel out movi final scene one doesnt leav door open open hallway lead direct room godzilla ii wait patient made gag emmerich done away humor injok play one straight action film intellig written screenplay godzilla much more confus viewer ton addin parodi movi end up someth doesnt work now raymond burr,neg
cv543_5107.txt,neg,appar crap call jim carrey answer here mug up countless unfunni way fifth time second goaround role pet detect ace ventura mean more talk asscrack peni joke cri alllllllllllrighti add up sequel make origin resembl schindler list term dramat merit lack grant few laugh amid constant barrag preschool humor anyon appreci good comedi bang head against wall ten time minor chuckl pain experi anyon brain ace distraught accident drop racoon canyon parodi open scene sylvest stallon cliffhang jim carrey person make stallon look colleg professor term intellect lack decid retir mountain tibet gain higher level conscious case level conscious pull out retir tune retriev sacr white bat african tribe africa carrey disguis himself nude insid fake rhino later climb out rear end tourist famili watch look rhino give birth seem heehaw humor mean see movi claim place human civil rest obvious quit few nonmemb civil made movi first ace ventura film use word film film level artist merit huge success fact carrey career declin intellig cultur andrew look jerri lewi born negat look popular thirti year ago mayb still jerri lewi notch two up comed ladder never actual impress movi rabid bulldog bite man testicl lewi digniti save perform compani came over,neg
cv719_5581.txt,neg,well guess time year again one time year movi craftor exoner need even tri write script more dialogu explos best time hand exist bigtim hollywood mr action hero dust miniscul vocabulari pull black vest charg onto screen ters expir hope becom memor catchphras america call time summer happen onc year mayb exposur nasti sun process normal weak insipid line consid divorc hasta la vista babi diseas im cure actual end up repeat more phrase book biblic proverb entir bad thing cours talk im talk summer blockbust action thriller thisobviouslycostalotsoyouknow everyonesgoingtogo explos gas threat fli saucer special effect rash big gun wait mine bigger movi usual boymeetsfishandsavesenviron movi whale whatev year odd crop savetheworldfromaliensorenviron threat offer im talk three batman speed termin etc year im talk twister independ day arriv rock mission imposs cours eras here singapor local movi critic whine seem pick crop explos more reallook movi noth mission imposs open theatr soon same goe eras unfortun arnold schwarzenegg come soon time magazin recent call mission unavoid account worldwid megaadvertis blitz eras seem cheaper less thought imit lot mi movi alreadi cheap thoughtless imit tv origin ss eras arni feder marshal reloc trial wit whose testimoni place live danger destroy evid present exist resitu new ident new case lee cullen play vanessa william unlik scumbag hes reloc actual real life honest person shes good such nice leg arnold spend whole movi tri protect use open movi sequenc save robert pastorelli killer lee obtain evid hightechnolog weapon compani work secret sell sophist blackmarket arm peopl foreign accent stringi hair cours formula goe reveal inform destroy system know heck peopl high place go down yes biggest conspiraci histori world america waterg protect lee arnold frame mentorturnedevil robert deguerin nice play jame caan end up prove isnt one kill programm wit addit make sure lee isnt accident torpedo death new green gun enemi around time peopl theatr start hum mission imposs theme arni mission includ break highsecur build run disk guess tell more particular gun everyon movi antsi electromagnet puls gun thing fire aluminium missil see through wall sort xray vision user target victim heart even great distanc despit figur pretti cool featur gun though im certain expert arnold whose heart target number time never goe fli feet backward twofoot missil through chest shot gun instead outrun outsmart tracker each time give eeri iron reson termin line practic made famous ill back everyon theater left movi feel trailer dupe made watch movi voluntarili although lot violenc movi mention mutil bloodi tussl allig recommend movi over need therapeut mindless action over weird fargo hangov effect leav las vega review rate system wait video littl creaki still better stay home gotcha pretti good bring friend amaz potent stuff perfect see twice,neg
cv128_29444.txt,neg,susan granger review ghost mar soni pictur entertain horror auteur john carpent halloween vampir strike out scifi ecof bad boggl mind imagin project greenlit script carpent larri sulki appear lift direct last year pitch black involv violent prison releas bondag help small band human protect themselv bloodthirsti maraud alien year earthl mar live matriarch societi led command play pam grier grier pillpoppin natasha henstridg rooki mar polic offic clea duval jason statham travel remot mine town shine canyon fetch desol william ice cube bring back chryse citi stand trial murder theyr besieg dement zombielik bodysnatch miner readili free scowl ice cube need protect seem red cloud releas shine canyon cave soon miner went bonker longdorm remnant ancient martian civil took over mind bodi lop head vengeanc anyth tri lay claim planet accord scientist joanna cassidi carpent use mani flashback tell night live dead stori idiot plot incomprehens confus easili predict each support charact kill along order elimin granger movi gaug ghost mar thud labori bottomofthebarrel perhap inde curs mar film recal two dud mission mar red planet,neg
cv527_10338.txt,neg,woodi allen one success artistdirector hollywood becom less less reliabl filmmak earli year filmmak master simpl comedi went second phase took risk experi differ approach style work better zelig crime misdemeanor work creativ intellig artist deconstruct harri goe extrem bizarr experi demand more viewer give back harri block allen life two drive sex mani women possibl make mess life those lover retreat write stori static high unsympathet charact told number clumsi stylist experi perhap irrit devic express disjointed harri life edit harri scene put cut middl show miss time someth edit out writer harri put friend book thinnest disguis film dramat incid suppos book cut between real stori line fragment harri book differ actor play real fiction peopl harri life fragment frustrat lack complet even more frustrat bring charact out fragment scene real charact up viewer keep track fiction real keep straight fiction doppelgang real person sound complic anoth devic one stori actor seem peculiar properti gone out focus seen blurri imag harri see metaphor condit himself goe blurri short time touch creat suffici confus stori told out chronolog order allen give audienc stori worth decod stylist touch excus allen put audienc through give portrait harri block selfish manipul worth effort understand deconstruct harri set time harri old colleg one expel attend now honor lifetim write achiev harri search friend find one go someon unwil commit relationship anyon sudden need support someon unclear harri tri current girl friend fay elizabeth shue find marri harri old friend larri billi crystal block son hilli eric lloyd accompani hilli mother previous first harri psychiatrist more recent wife refus son see father anoth friend richard bob balaban go health problem harri consid bring prostitut cooki hazel goodman interest allen introduc anoth likabl prostitut soon mighti aphrodit cooki consider differentblack lot brighter mira sorvino charact previous film comedi sequenc never complet few elabor quit funni centerpiec film journey hell allen play sort orpheus rescu fay clutch devil look lot larri stori left uncomplet perhap show harri unwilling commit even tell stori linchpin need tie togeth stylist quirk film central charact chang give someth care charact patent one allen creat harri block charact around harri seen through acerb eye allen much better deconstruct harri rate scale scale,neg
cv255_15267.txt,neg,movi dont come much more ridicul titl still know last summer movi question best describ ridicul titl sort work warn more sillysound mouth blurt out ticket vendor horror sequel monik contain grievous oversight anyon saw origin spot last summer actual summer befor last summer knew summer well last summer realli illog still know last summer filmmak made sens shorter still know longer still know two summer ago appropri stupid peopl hack bit last suggest prefer one charact film thing polar opposit smart exampl roommat plagu terribl nightmar result stalk near murder long ago sneak room late night hide closet even locat borrow cute littl dress probabl precis colleg student karla pop diva brandi best friend juli jennif love hewitt result first long line phoni fright juli youll recal one sole survivor end surpris hit know last summer slasher grudg bear long stori began tri pick buddi various coastal carolina villag instal plot pick up karla win trip bahama juli rack guilt decid mayb tropic getaway help eas mind yeah right island paradis room cours one more form stillal killer muse watson first film sport same gorton fisherman getup heavi hat rain slicker mask ident hes still tri stay anonym mysteri movi never solv though suppos hookhand look funni protrud sleev leisur suit sens movi glare flaw everybodi know bad guy thus evapor level paranoid tension nice sustain prequel murder attempt murder film vivid scari trey callaway deriv still know screenplay make fisherman dumb pretti potenti victim juli lay bliss unawar tan bed give perfect chanc wreak vengeanc onc twistti lid shut crank up uv ray youd think hed gut now instead skin cancer victim later even prequel summer lover balk littl here beyond sporad amus absurd few neato shot blood flow tone teenag flesh innov gallow humor scribe scream wunderkind kevin williamson inject know unfold stori sore miss replac grate antic white rastafarian cabana boy smoke weed toss slang yo youll cheer shriek end up pair hedgetrimm firm implant chest know last summer effect kind movi those subvers scream flick poke fun dead still know last summer deserv fullblown roast mysteri scienc theatr,neg
cv005_29357.txt,neg,capsul planet mar polic take custodi accus murder face titl menac lot fight whole lot stori otherwis john carpent repris mani idea previous film especi assault precinct new film come homag himself john carpent appar believ action scene peopl fight someth horribl same horror scene writer director horror film suppos expert horror veri bad mistak make ghost mar call horror movi more drawn out fight between human surpris lowpow alien menac addit anybodi john carpent made ghost mar carpent ground sue film chock full piec taken assault precinct thing princ dark fact surpris carpent manag fit mani piec previous work film such admit novel way still make realli good scienc fiction experi ghost mar take place year mar terraform human walk surfac without breath gear good film budget never mention graviti mar increas somehow earthnorm again make easier film societi chang bit time advanc surpris littl appar cultur chang women much more posit control carpent view women realli made mess thing societi stagnat under femal control beyond minor technolog advanc societi chang less year expect chang ten basic plot ghost mar much common assault precinct except precinct yes precinct replac somewhat tacki look rundown martian mine coloni instead crimin napolean wilson film crimin desol william instead face hoodlum automat weapon polic face well ghost mar ghost somewhat alien natur behav alien manner essenti behav human savag anoth laps imagin stori told flashback flashback within flashback flashback within flashback within flashback ghost mar take place entir night film entir tone red yellow black carpent manag give power open scene show mine train rush through martian night sound music heavi beat sad follow realli up buildup terror creat look littl much fugit wannab rock band kiss idea build suspens bunch sudden jump scene sucker viewer think someth scari happen prove someth bore standard haunt hous film shock effect requir great talent give audienc somewhat newer unimpress cgi digit decapit fight within short stretch time seen releas mission mar red planet ghost mar mission mar pan mani review look better better better time goe rate ghost mar scale scale follow movi show wife ghost mar moder more carpent classic assault precinct comment see same film twice,neg
cv818_10698.txt,neg,ok admit iti find camp amus spice girl yes same spice girl gimmicki individu ident annoy infecti bubblegum pop hook cheesi unifi mantra girl power even guilti pleasur appeal isnt enough carri big screen debut junki mess more apt name shite world spice world film begin amus enough cheeki esqu titl sequenc british quintet scari melani brown babi emma bunton sporti melani chisolm ginger geri halliwel posh victoria adam introduc one one much surpris excit slight mock cheer press audienc croon silki ballad much tune sound right home actual jame bond film few minut elton john cameo later come introductori tour numer plotlin run through film spici one go european public tour lead up first live concert london royal albert hall film produc georg wendt screenwrit mark mckinney pitch various film idea girl manag clifford richard grant documentari film crew follow girl pregnant mate naoki mori group rapid approach due date tabloid publish barri humphri attempt destroy group help sneaki shutterbug richard obrien cap live rendit girl bounci hit youll wealth laugh merriment sure follow right wrong downhil spice world collaps seri misfir comedi sketch give girl credit refresh willing make fun themselv writer kim fuller director bob spier bare come up funni joke between much less organ framework wacki goingson spice world jump vignett vignett subplot subplot direct littl sens one minut girl meet alien joke anoth stage dare rescu two young fan fall water dure boat ride decent joke slip through crack here theredur danc bootcamp scene girl sing lyric know farstrength courag wonderbra much materi even funni chuckl level gag plain pointless such roger moor recur role mysteri chief dispens cryptic metaphorheavi advic clifford reason think anyon find funni fact moor onc play jame bond ha ha weak script think one insurmount problem even attempt make spice girl movi girl themselv point cant act record realli cant individu persona work gimmick over span fourminut music video thin surviv outsid truncat video bite mtv world posh garner enthusiast cheer dure introduct come best default persona rich bitch easili translat charact film babi persona young innoc lesser extent work remain girl ident littl harder flesh out realli isnt much sporti besid exercis exact fuller spier exact entail ginger scari appar wardrob spice world manag pick up steam late go follow flashback perform spice signatur hit wannab song grate energi number give proceed muchneed shot arm set stage wave selfreferenti humor stem screenwrit film idea film mirror robert altman player way film snail itself section film involv manner derringdo involv speed bus perhap effect point up storylin publish documentari crew lack satisfactori payoff spice world harmless entertain suitabl entir famili pleas spice faith sloppi enterpris sure wont win new fan group sore need bolster rapid wane girl power state onc hype disappear spice world serv spice final hurrah america,neg
cv761_13769.txt,neg,weigh down tire plot line spielberg relianc formula save privat ryan mediocr film nod direct realism befor descend abyss clich ought law against steven spielberg make movi truli serious topic spielberg greatest strength director polish formula way aspect film fall care place make perfect stori topic such weight combat second world war holocaust techniqu backfir creat coher comprehens redempt narrat out event whose size complex evil utter beyond reach human ken way spielberg trivial awesom evil stori film save privat ryan tell stori eight men detail pr mission pull young man ryan whose three brother kill fight elsewher out combat normandi front dday ryan paratroop drop behind enemi line night befor land becam separ fellow soldier search take eight soldier hellish terrain world war ii combat franc deni spielberg came within shout distanc make great war movi equip uniform weapon superbl done open sequenc captain miller tom hank lead men onto omaha beach quit possibl closest anyon come actual captur unendur savag intens modern infantri combat anoth pleas aspect film spielberg brave depict scene larg unknown american audienc such shoot prison alli soldier banal death combat routin foulup execut war cynic troop technic side film peerless alway camera work magnific pace perfect set convinc direct without flaw hank doubt nomin oscar perform utter convinc support cast excel though ted danson seem mite out place paratroop colonel attempt realist depict combat fall flat face realism someth repres singl instanc event thorough permeat context level film stori fail convinc throughout movi spielberg repeat show singl exampl grotesqu wound produc modern mechan devic except men shown burn death relat frequenc exampl see one man gut spill out ground here men lose limb one scene miller pull man safeti explos miller look back see pull half man rest corps remark intact shoe feet limb scatter everywher torso without limb char corps import corps head fair smatter wick head wound relentless dehuman war even corps fail retain indent softped film ultim save privat ryan bow both hollywood convent unwritten rule wartim photographi portray wound death war save privat ryan realist better describ realist moment anoth aspect hollywood war lack realist dialogu particular lack swear anyon familiar literatur behavior men dure war such fussel superb wartim understand behavior second world war extens discuss swear know troop swore fluentli without letup privat ryan die ask one infantrymen group eight render wartim demot express littl pecker dick shot variant thereof convers liter sprinkl word larg search food sex more inexplic movi alreadi rate due violenc swear possibl elimin make famili film troubl aspect film spielberg topic intens hell human creat themselv emot wrench enough steven spielberg cede control materi bigger afraid viewer find perhap unsettl entir clear emot foothold materi spielberg packag hallmark moment give war mean coher never open close scene ryan famili war cemetari reminsc close scene schindler list saccharin exchang between ryan wife close bit bad schindler monologu car tiepin ring save anoth jew quot abraham lincoln emerson captain miller last word privat ryan unbeliev storylin prison free earlier movi come back kill captain particular subplot hokey predict nigh ruin film nowher film resolut depict meaningless stupid wast character experi war men actual fought combat imagin miller kill friend fire collater damag failur mine deepli terribl realiti world war ii save privat ryan pan small truth shallow,pos
cv820_24157.txt,neg,skull laughabl bad thriller teenorient doppelgang firm blaze ridicul caus drift hypnot stupor certain moment preposter near herniat myself attempt stifl laughter chuckl incess way home share skull secret societi conceiv insid wall yale design im sure mirror actual skull bone same colleg luke mcnamara joshua jackson towni local varsiti row championship victor third consecut year highlight latest skull scout report despit anxieti caution luke accept entri organ soon find himself surround beauti women drive new car marvel somehow surfac bank account yeah dude pretti good deal eh luke soon learn membership somewhat suffoc circumst becom extrem way leav societi except mayb drool veget premis although lack origin certain offer share potenti intrigu suspens unfortun skull intrigu suspens anyth associ fresh excit anoth abysm teen prototyp soundtrack star script skull bad attain certain level entertain valu screenplay jon pogu immedi becom basi slew unintent howler first upon initi skull each new member skull brand onto arm afterward suppli wristwatch conveni cover up scar never take watch forget bedsid perhap secret societi littl conspicu decid brand new member cattl area bodi easili expos top each given rulebook key headquart gee member tshirt favorit bit vote committe skull bother individu agre disagre notion make collect decis given offici skull paddl flip one side indic member agre propos face opposit way mean disagr wouldnt mere express themselv verbal hell retriev paddl proper vote mayb afterward play pingpong im still chuckl ludicr detail humili dialogu enough send one arrest cast meanwhil combin pinch veteran talent dash dawson creek crowd fuse two togeth ensur embarrass mutual share union throughout entir accomplish actor craig nelson skull chairman judg litten mandrak william peterson fellow board member senat levritt dealt pathet villain caricatur look suitabl embarrass handl christoph mcdonald capac fun excit actor mcdonald charisma total diminish here sleepwalk through anoth perfunctori bad guy role yes pogu make hattrick pray snatchthepaycheckandrun exercis actor young troup perform involv fair moder better cut talent canadian lad joshua jackson slack maintain believ within confin charact paul walker strap quarterback varsiti blue bland passabl caleb mandrak judg son walker preserv straight face even dealt silliest dialogu movi dad kill guy ritual room actual spark generat lesli bibb play luke longtim chum chloe manag success pull convinc dramat realli boil down actor attempt punctur surround plastic bubbl absurd cage minut one mayb minut one thank decent setup director rob cohen film earli sequenc sens atmospher style make wonder didnt flee indefinit project enjoy chees dragonheart moder stallon thriller daylight arent superior cinema belong afi top list compar degrad trash asid unintent humor audienc skull littl accomplish thrill action lazi mechan stori stuf ridicul formula plot sheepish overlook cool potenti secret underground societi flick instead gain knowledg skull organ thrust lame video surveil conspiraci develop barnacl excess usag weve seen befor better skull feebl littl circus stupid miscalcul serv clever pun term bonehead seem generous,neg
cv070_13249.txt,neg,rocksactu lot rock fli slow fast motion sever point film seem danger rock kind twirl through air instead propel forward landonc need break space sequencesthey caus damag enough destroy chrysler build nari mention apocalypt event made occur interest element armageddon steroid user answer deep impact bruce willi star harri stamper fame oildril commiss white hous nasa stop giant asteroid befor travel beyond zero barrier destroy planet oil driller requir someon experi deepcor mine plant nuclear missil asteroid one unintent hilari sequenc nasa ask harri inspect deepcor driller built base blueprint poor constructedharri critic aspect trust nasa build space shuttl harri assembl obligatori ragtag bunch cowboy includ blond guy fat guy black guy wiseass man sleep daughter affleck onc reach space experi sequenc sequenc someth go wrongperhap fact sent bunch nincompoop outer space someth count number time fail mission finger toe whether save day reveal care know troubl deep impact dwarf asteroid movi term emot scope willi bare chanc come aliv ditto affleck big scene reserv third act last minuteand futileattempt inject warmth materi steve buscemi characterth wiseassi except problemat rockhound hes call sarcast foolish tape chair spend film bring up begin write film give almostwitti onelin serious willi scowl mope demonstr psychot tendenc one point chase affleck shotgun screw daughter fire caus signific damag oil rig im guess qualifi under nasa guidelin someon unfit space travel world sky blue liv tyler pretti humourless alway suspici four father band aerosmith song grace soundtrack director michael bay lay visual sound effect thick ketchup eventu drown movi onscreen middl hour nonsens pyrotechn assault averag primat brain whenev someon die movi crew member inevit yell out lost insert dead person last name here admit onc distinguish dead oilguycumastronaut live one closeup corps face beneath crack helmet provid littl assist skin cover fake blood armageddon terribl movi godzilla look nicer fewer plothol within equal ludicr framework vivid soundmix twoandahalf hour believ littl actual happen over cours stori love stori play up ad perhap hope catch peopl befor recov titanicfev bollock lover film mile apart throughouteras thought nude sketch carsex replac obligatori shot liv tyler tear up ben affleck dick around mooncrawl rememb littl film call jaw film three independentmind men sudden found themselv fish boat pursuit dead shark didnt much each first eventu start respect one anoth one jaw great scene involv wouldbeahab drink sing song tell stori sort malebond foreign bay produc jerri bruckheim throw mani charact mix expect well care ground world end onc feel charact even acquaintancesid surpris actor bother introduc themselv one anoth befor action call male friend love film suggest perhap relat bunch men dont bare soul believ die macho concept heroism kind chestbeat braveri respond boy armageddon heroic brave smart even team couldnt build birdhous respect dislik movi synthet feel trailera trailer movi written team bodybuild greet card authors never prouder wimp whole life,neg
cv415_23674.txt,neg,hour return much anticip scifi opus mission mar still detect reek moldi cheddar movi shoddi cheesefest full digit eye candi stapl careless onto flimsi screenplay somehow manag leapfrog great promis space opera instead shoot angl feelgood scienc fiction drama more akin space odyssey feel fellow moviego patron expect anoth armageddon mission mar certain isnt one larg action sequenc coloss disast suppos thought familyfriend space flick apocalypt excit take back seat visual eleg uplift drivel warn cours craft tight claustrophob space drama imposs see apollo excel exampl few director possess skill craftsmanship pull without serious scar reput brian de palma enough directori expertis visual wizardri up sleev pull hand intellig systemat practic script untouch mission imposs director abil creat sound technic achiev although over indulg style becom bothersom more occasion cours inexcus string crap carri name includ snake eye notori bomb bonfir vaniti make call de palma talent hack hollywood term harsh judg sole perpetu wast talent mission mar choic word slight less lenient gari sinis wouldnt touch de palma foot pole sinis wonder wonder actor appear snake eye vomitinduc sham im sure wouldnt risk embarrass third collabor academi awardwinn play nasa astronaut jim mcconnel man recent lost wife kim delaney appar psycholog unfit upcom space shuttl mission mar oop forgot mention year barbecu gettogeth astronaut cut luc goddard don cheadl team alreadi take measur calcul red planet sudden tower format rock soil probabl best dub sand tornado appear creat whirlwind suction reason astronaut stand calm admir love piec art team kill within second expect luc send one final transmiss still aliv immedi second mission consist astronaut mcconnel husband wife woodi terri blake tim robbin conni nielsen phil ohlmyer jerri oconnel dispatch rescu luc discov mysteri secret planet mar put secret hold now discuss trip explain whether scientif accur probabl trip mar take rough six month im sure quartet screenwrit behind mm didnt capit juici opportun creat tension claustrophobia instead join team dure final day aboard ship happen dure five month prior play card tell dirti joke still few nice tens moment mayb movi dure timefram involv fuel leak depalma direct quit good scene although score ennio morricon larg inconsist organ music space cmon few good imagin idea landslid chees sad realize caus sigh out loud coloss bummer mission mar poor assembl laughabl written dubious suprem silli final satisfi dedic optimist mention befor anyon look disastermovi carnag go feel savag disappoint mayb even cheat unbeliev hokey final shot word end somehow ad insult injuri few audienc member made effort boo hiss screen mutter obscen shake head disbelief mumbl jeez suck okay suck show actor sympathet merci pretti well sinis sincer effect mani scene robbin nielsen wholeheart convinc love nasa coupl funnyman oconnel well coupl line actual amus intent digit effect accompani sand tornado sequenc quit impress golli mission go wrong look back appal experi practic conduit crevass watch mission mar suggest immedi abort better dont even strap yourself liftoff,neg
