,sentiment,processed_words,prediction_nb
cv757_10189.txt,pos,scream titil littl scene lay down unwritten law horror movi sequel quit well dure filmclass discuss windsor colleg student articul inevit law sequel never live up origin few rare except note left out one scream surpris horror blockbust scream becam instant hit develop obsess coteri fan includ teenag america sequel unavoid luckili reteam writer kevin williamson director wes craven give noth fear way lost entertain fact risk sound sacrilegi adorn fan scream scream even better film sidney prescott neve campbel sinuous heroin surviv seri murder woodsboro ca origin scream now two year older colleg major theater meanwhil tv journalist gale weather courtney cox cover murder first film written book dread event book titl stab develop major motion pictur scream open crowd overzeal teenag pile crowd movi theater premier stab befor long young coupl butcher death unnot midst hysteria mark begin new murder spree unknown copycat set out repeat done finish hasnt cours killer obsess movi killer first film yes movi play huge role bizarr psycholog outlook murder hold hesh goe slay assort gorgeous twenti year old sequel without deviat origin groundwork still given fresh outlook horror movi larg part due williamson delici written script easili leav satisfi much film condemn use clich riddl done effect skill direct craven bound complain note whodunit wind up first person suspect believ kept chang mind tri stay one ahead movi actor outdo themselv here talk oscar perform cambel cox david arquett dewey riley jami kennedi randi give surpris satisfi perform go beyond last outing charact remain true root show clear sign develop over last two year see event first film affect dont lose luster made such delight watch first place nice thing scream doesnt seem offkilt predecessor natur smooth believ far horror film go transit film film skip two year doesnt seem hole shortcut taken connect two flick flow well feel more read chapter two book long chapter eh revit cast familiar face main charact usual connect sequel scream entir plot structur correl complet first make immedi fond absorpt befor scream easili live up surpass precursor reason scream hail abov scream first doesnt mean overcast uniqu whimsic humor overal calib sequel mean scream forev known movi mock maintain soughtaft qualiti film follow origin well scream make definit mustse those unbridl scream fan out scream fit snug alongsid scream hope receiv mani high remark top seri quit well werent fact two movi dont realli make seri unlik assum scream wont appear next few year decid turn undeni acclaim horrortrilog hope keep up fantast work dont mess perfect moneymak smashhit guarante whos gonna listen,pos
cv444_9974.txt,pos,lot time threestar film favorit theyr usual kind movi watch theyr usual deep allow semibrainless relax same time dumb men black fourstar threestar film hope follow one men black doesnt wait fun minut film introduc agent kay tommi lee jone introduc alien introduc awesom memorydiminish tool mib agent use cant alien wit run around kind knowledg men black cours organ monit extraterrestri activ earth nypd offic jame edward smith routin foot chase sudden nogood punk hes chase start leap up build blink more one pair eye alien deliv simpl messag world go end dive roof natur nobodi believ stori nobodi except top secret organ even govern awar edward meet agent kay man never seem crack smile introduc mib edward wind up join team strip anyth point back birth certif driver licens even liter remov fingerprint jame edward longer exist meet agent jay agent kay take rooki jay under wing go regular duti eventu far more treacher event come play bug land earth go wipe out mankind two dont cant stop plot isnt exact clear know galaxi big jewel marbl sought earth crucial mib find befor bug barri sonnenfeld addam famili film direct nice fun funni actionpack nice summer blockbust right turn out one those movi fun cant realli sum up nicer clearer smith tommi lee jone both great job both blast watch definit one best film summer men black come high recommed,pos
cv197_29328.txt,pos,damn those trailer advertis film reveal far much content glu under sand film retain valu thank excel perform charlott rampl more matur francoi ozon director chair mari charlott rampl husband jean bruno cremer loung beach take nap goe swim mari wake up jean nowher found contact author cant find disappear start new life kill accid commit suicid mari still ask herself question year later order move life find answer fine premis littl movi use limit film move leisur pace bit slow relax veri visual stori pretti much sit back without read subtitl thank excel camera work antoin heberl jeann lapoiri shot film dreami haze lead perform rampl rampl express portray mari connect charact instant despit shes delusion scene interact husband still believ aliv heartbreak cant quit over theyv marri twentyf year actor particular jacqu nolot excel sex film unneed compar ozon crimin lover disney channel caus discuss afterward under sand fine movi go experi hard recommend entertain fine adult altern deal loss ozon seem ask certain hard question answer,pos
cv515_17069.txt,pos,shine star geoffrey rush pianist david helfgott movi defiant laid bare live worldclass musician fact one watch film togeth certain stand convinc argument life music natur lead varieti social ill hilari jacki sophomor effort director anand tucker someth more soft strong explor complex relationship sibl rivalri love veri compel tale emili watson rachel griffith lead tale play sister du pr both musician childhood hilari griffith renown flutist jacquelin watson easili skill cello two comepet win mani honor children young women both togeth seper career musician surpass bow one anoth although live take veri differ path hilari settl down marriag famili rachel skip globe world concert tour bound togeth deep famili love perform watson griffith excel style substanc contrast each wonder watson portray jacki du pr time eccentr perhap unsympathet both charact charg emot frank cottrel boyc script base book hilari pier du pr bring great deal depth charact well script commend wellpolish dual natur cottrel boyc adopt style one expect see mysteri thriller fact case david koepp robert town script mission imposs skill mold stori two rise musician differ cours fame latter part script controversi depress end take wind out envigor stori leav movi feel disenfranchis nevertheless hilari jacki movi reach upper echelon contemporari cinema through solid fundament decent watch around,pos
cv726_4719.txt,pos,copyright graem huggan carri henri henri viii eight wive sid jame play henri sooner film start rid present queen hope find anoth one soon part allianc franc request handinmarriag queen normandi joan sim come england hope marri henri find out love garlic reek garlic breath total avers idea marriag henri court veri corrupt cardin terri scott tri bribe cromwel kenneth william cromwel tri bribe king state crisi king put mari queen sim tower london readi execut queen pregnant lias king befor finger point sir roger de lodgerley play charl hawtrey lecher charact play time cardin cromwel decid sign confess sir roger use kind tortur devic owe circumst sir roger sometim need sign father sometim isnt renew threat king franc peter gilmor come over himself end henri found himself new queen play none barbara windsor look explain standout perform sid jame henri joan sim mari terri scott unusu role cardin cameo kenneth connor peter butterworth play barbara father set costum design first class overal product film good even earli appear david prows later becam green cross code man darth vader film downsid though pretti routin carryon team stage histor film invent streak script seem run out pretti quick absenc hatti jacqu bernard bresslaw help film along overal film funni plenti laugh sauci joke main recommend carri fan enough humour film make worth anyon sit down watch,pos
cv184_2673.txt,pos,tri hard movi without succeed contain part bring up babi hepburntraci film part plot war game cari grant rosalind russel girl friday elev shaft action train action murder cute funni suspens littl bit sexi littl bit one bad guy surpris pace fast enough action scene think reason famili summer movi famili older kid alreadi seen maverick julia robert nick nolt fine separ togeth realli identifi julia robert charact wish think know better hair hair veri dull dark brown color use highlight both fine role hes bore columnist chicago chronicl shes hotshot cub report chicago globe great fun tri out scoop each solv one case throughout movi one stori focus actor includ charl martin smith robert boss olympia dukaki nolt cowork nora dunn chronicl marsha mason congresswoman basic movi reason fun serious mysteri solv enjoy follow fun coupl solv mysteri pleasant chang pace movi take themselv serious give success comedi high mark,pos
cv353_18159.txt,pos,abund trite recycl movi late tremend demand movi lover never mind movi critic movi present wide film audienc someth truli origin perhap audaci perhap pure themat former need look further director tom tykwer incred german thriller run lola run movi make viewer need cool period afterward lola contemporari gothgirl blaze red hair receiv desper phone call boyfriend manni one day seem late deliv someth lost bag contain hundr thousand mark doesnt deliv hundr thousand mark within next twenti minut kill give lola twenti minut come up mark boyfriend die run jog sprint hope somehow someway shell obtain money save life critic steve rhode describ run lola run play bit slide door steroid nonstop techno soundtrack wierd camerawork kind insan zoom truli breakneck pace anyon bore run lola run smoke someth inde movi outrag excit well bitter iron subt serious veri much titan run lola run achiev filmmak much more achiev film way movi made pure visual style tykwer movi breathtak liter sometim themat leav someth desir toy around intrigu idea occasion seem littl substanc behind flash watch matter run breezi minut one movi wish longer damn good last equival rollercoast amount thrill fun offer eugen novikov,pos
cv773_18817.txt,pos,someon journey theater see comedi alway risk sit through inan such recent saw film edtv offic space realli bad comedi hit andmiss moviego goe theater expect amus realli shame alleg comedi fail deliv weep reader latest comedi out hollywood movi mill noth less sure bet austin power spi shag one funniest thing ive pleasur see long time complet looney delight parodi pretenti jame bond flick comedi even half even fifth consist hyster take up resid local multiplex even more movi credit fact sequel sleepercult hit austin power intern man mysteri origin came out nowher lowbudget eccentr movi mani expect flop lesli nielsen parodi sudden quot teenag over america iron power yeeeeah babi yeah becom icon late thus anoth instal inevit undoubt welcom spi shag one unrestrain over thetop comedi seen entir life bring back charact predecessor even briefli add new one austin power mike myer swing hipster transport go back time back mojo oh youll figur out dr evil meyer again stolen enlist help gorgeous secret agent felic shagwel now prior sidekick vanessa proper dispos hilari open sequenc play without much distinguish gusto heather graham togeth go back defeat dr evil again surpris real star dr evil austin screen time popular first movi perhap true portray written affection instead scheme villain mad scientist expect charact bumbl sweet mad scientist wannab spi shag much same stuff saw origin okay origin left more time one over havent near share shag joke crude pun power antic sequel satisfi appetit even conclus im still sure ive fill bit smoke sex dont know babi never look seem aw immatur understand austin power seri unlik crap hollywood feed day genuin funni dont know ive laugh harder movi dure jerri springer send up indubit hilari two rendit dr evil new miniatur clone name minim dont pretens particular smart social satir anyth sort inde littl beyond joy viewer feel see someth entertain much movi far im concern enough eugen novikov,pos
cv962_9803.txt,pos,anastasia contain someth lack recent disney releas especi hercul emot wacki charact voic celebr fantast anim adventur sequenc arent go hold anyon interest unless emot core hold togeth disney beauti beast such compel anim film interest charact drama work stori romanov famili ruler russia downfal begin film anastasia one daughter narrowli escap mad monk rasputin voic christoph lloyd grandmoth voic angela landsburi anastasia lost grow up memori royal origin grandmoth live pari hope someday find belov anastasia member famili surviv russian revolut young woman name anya voic meg ryan run dimitri john cusack vlad kelsey grammar tri put togeth scheme creat anastasia fool grandmoth reward money pick anya pose princ cours soon reveal anya fact lost anastasia dimitri realiz never win love common meanwhil rasputin dead plot reveng against last romanov plot actual quit well structur lot complex explain kid later move along fast enough theyll never time bore realli mean adult wont bore great deal banter between anya dimitri veri funni relationship develop quit natur film progress cours lot comedi kid includ rasputin pet bat bartok hank azaria easili funniest thing film comic scene never distract drama work plot seamless anim gorgeous charact seem come life through talent anim beauti beast anim charact much life even without voic act music number pari showstopp background render impressionist paint style recent anim featur song song more provid fodder top singer radio although three dure end credit song veri catchi advanc plot instead showpiec except pari number much fun okay cant reccomend anastasia high enough wonder film rank right up anim classic kid adult alik enjoy nice qualiti anim featur film anoth studio besid disney,pos
cv995_21821.txt,pos,wow movi everyth movi funni dramat interest weird funni weird strike origin yep pretti much describ movi start out regular movi end up one weirdest funniest origin movi seen boggl mind wonder movi more besid one best film year john malkovich well one best movi period again mani good movi one pick time favorit john cusack play puppet craig schwartz man out job search job wife lott schwartz play complet unnotic cameron diaz look someth street anim lover kind anim think craig find job file floor busi build pri open elev door open befor reach floor eight floor floor between hire year old boss orsen bean filer offic discov littl door board up hidden curios open start crawl toward suck end end up john malkovich mind fifteen minut later shot out onto side new jersey turnpik return tell cowork maxin catherin keener found portal lead john malkovich mind doesnt believ see chang mind lott find out portal discov someon good john malkovich cours idea go end bizarr film mani twist turn dont know realli happen john cusack outstand utter believ role himself play fit role perfect brilliant cast cameron diaz outstand utter one world prettiest women made up here unnotic veri unattract give veri comic perform easili best role date catherin keener veri funni sexi maxin cours best thing movi magic himself john malkovich veri brilliant movi play big time homag master himself whole group combin give wonder funni movi smart clever spike jonz three king make fabul direct debut fantast job direct new classic film viewer go trip well viewer know watch movi time end roll around head spin disbelief good film screenplay written charli kaufman hilari thoughtprovok film soft side even though end veri surpris littl sad heartwarm whole movi fantast roll isl cameron diaz appear john malkovich explor laugh veri hard well funni good funniest isnt slow point movi overus idea clich except fact origin inventi witti smart movi ive seen long time found myself amaz everyth direct act write whole idea movi end wonder hollywood doesnt make movi anymor dont filmmak watch movi idea movi come out surpris hit american beauti john malkovich top movi year top best film made someth movi play now fact well best movi out right now high recommend john malkovich doubt disappoint,pos
cv892_17576.txt,pos,perhap dramat chang motion pictur industri decad special effect question actionadventur sciencefictionact movi now judg charact light nois wherea classic adventur pic last twenti year such raider lost ark made grand tradit fashion contemporari film jurass park multimilliondollar creation comput technolog latest visual awesom seri movi wachowski brother matrix testament skill use special effect abil enhanc movi stori unlik mani scifi movi promot themselv effectsheavi blockbust fail deliv promis matrix care construct special effect event run minut length employ countless number computer trick rang gimmick grandios qualiti effect remain constant throughout film length contrari popular trend matrix commit itself spectacl light sound regard movi someth card sharp flashi mass strip away matrix quit shallow untal script characterist weak dialogu suffer lieu far more innov visual approach card sharp matrix wow audienc such high degre actual content irrelev viewer dont care matrix long next special effect sequenc right around corner right around corner usual script tell fastpac albeit frequent revisit stori movi explain world know noth elabor comput program construct artifici intellig purpos placat mankind billion human lie dormant state intellig matrix farm life energi select group individu know real world particular ingeni squad rebel led ultracool morpheus laurenc fishburn morpheus crew recruit comput expert name neo keanu reev believ prophesi individu help overthrow matrix return peac earth cast play out stori stylish fashion set design veri dynam run gambit between cramp dreari bright airi costum well actor wear add role instanc manifest antagonist movi group agent creat matrix comput program dress match secret servicewear rebel fighter hand dress rich hue leather cast critic typic stoic reev isnt requir much laurenc fishburn plenti time damn cool support carrieann moss joe pantoliano hugo weav effectu one best comparison thw matrix last year scienc fiction masterpiec dark citi particular one ponder same premis wouldv work differ approach alex proya film far more dark introspect requir bit thought befor theme becam clear here wachowski brother manag construct thrillrid motion pictur littl abandon much nois better pictur between two depend viewer key success matrix nois way fun,pos
cv185_28654.txt,pos,plot jet li chines cop ask help french policemen nab bad guy one thing lead anoth next thing know lis chase same french cop suppos work lot asskick facewhip gun fight okay littl more asskick ensu critiqu veri cool now here movi give exact look look kickass action palpabl good copbad cop stori line hardcor stunt jet li slamdunk everyon sight film move fast mere minut develop certain cute chemistri between fonda li nice surround pari babi give one best bad guy ive seen year tcheki karyo devil incarn film pure evil call movi bad lieuten keitel noth man great great monster favorit line tcheki li explain whole kiss dragon thing cut kiss ass pure action movi poetri anyway jet li handl act pretti well film veri littl real dialogu enough make believ charact actual look man eye general tell lot fonda pretti good despit play one trashi abus women seen quit time still felt kinda bad guess job okay end nobodi goe see kind movi oscar perform go see jet li movi see jet li kick lot ass side side film deliv gangbust front yes wirefu movi again wirework bullshit stunt li float around midair over minut straight action fist fist boot face around cool stunt look dont see disappoint film yes veri origin plot take luc besson la femm nikita mix plenti profession et voila annoy hiphoppi soundtrack nerv gotten rid whole acupunctur thang anyon restrain disbelief roll eye over place entertain thorough film featur more gunplay martial art overthetop kill recent action flick yes again sound interest well answer question entir up one thing definit recommend jet li point out himself websit leav kid home one fact even wanna leav yourself cant handl more violent sequenc rippin roarin fun time joblo come black mask blade la femm nikita lethal weapon matrix profession romeo die rush hour shanghai noon,neg
cv163_10052.txt,pos,note consid portion follow text spoiler forewarn startl consid few year ago film distributor worri rearrang summer releas schedul order give annual disney anim featur juggernaut wide berth lion king crack million domest gross becom one profit ventur film histori continu build sturdi base left prior flick aladdin beauti beast though disney anim featur shown unbroken string diminish return pocahonta hunchback notr dame year hercul success prove less less potent onc seeminglyimpregn disney stranglehold market share sudden look mighti vulner face first serious competit anim film market fox anastasia disney brought xmas home earli dust featur spark modern reviv featur anim littl mermaid anim film typic case disney film unquestion topnotch magic littl mermaid anim wonder innoc stori rous superb music film storylin fair straightforward young teen fall handsom man father disapprov assign hapless chaperon daughter teen disobey father goe desper length win man except case chaperon crab teen young mermaid object desir human princ make littl mermaid affect emot reson rich charm charact sheer clariti honest simplic emot moment mermaid ariel lay eye princ eric shes resolut smitten shes such pure endear charact one cant help invest heart simpl touch love stori coupl healthi dose smart humour make littl mermaid remark captiv pictur one interest thing littl mermaid someth now curious date voic cast motley crew charact film produc befor distract concept use celebr voic becam vogu start certain degre beauti beast irrevoc exacerb robin william muchherald turn aladdin releas lion king henceforth major charact anim film voic celebr understand anim featur lack namerecognit draw power disney balto use kevin bacon bridget fonda even anastasia showcas meg ryan john cusack forc turn strategi order hype product unfortun even disney embrac polici realli need hear demi moor esmerelda hunchback notr dame film entertain valu realli augment hear recogniz voic voic best suit role im exact edg seat eddi murphi upcom mulan fortun perform voic charact littl mermaid although perhap more obscur impecc cast chief jodi benson toni nomine stage work crazi voic film heroin ariel perfect wonder express speak voic full youth vigor gorgeous sing voic ms benson provid engag anchor film shes reason id even consid catch flubber similar samuel wright terrif showi role sebastian weari guardian crab easili milk lovabl charact comic moment theyr worth render two littl mermaid big tune under sea kiss girl becom stuff legend pat carrol delici villain vampi evil seawitch ursula kenneth mar boom voic convey stern affection author ariel father king triton larg role small edi mcclurg dot busybodi carlotta ideal rene auberjonoi great fun exuber french chef littl mermaid impecc cast cours littl mermaid probabl best rememb remark collect song compos songwrit team alan menken music howard ashman lyric creat littl shop horror go compos beauti beast aladdin disney befor mr ashman untim death mr menken tune unbear catchi mr ashman charm lyric fulli integr film storylin song virtual extens charact dialogu consequ work wonder within context film mr menken score film equal topnotch sequenc eric voic christoph daniel barn ariel tour kingdom horsedrawn carriag becom magic wondrous mr menken fine score appear peopl prefer delight colour product number calypsostyl under sea joy croon mr wright won academi award golden globe award best song inde one mani littl joy screen film dure rereleas listen children scatter throughout audienc sing along tune favourit ms benson heartfelt rendit ballad part world ach beauti tune yearn hope wonder lyric mr ashman accompani film dazzl polish anim sequenc pack emot wallop liter brought tear eye dure song repris build crescendo ariel arch rock wave crash cumul effect noth short breathtak one becom acut awar singl instanc one finest anim histori write novemb come end disney limit day rereleas littl mermaid question primari motiv film reissu itself time reinforc disney domin anim market provid direct competit fox cost new upstart anim divis first major ventur anastasia respect rereleas littl mermaid appear success film gross push cumul domest gross over magic million mark littl mermaid prove remark strong draw power film initi releas eight year ago mani home video pull close million open weekend although nobodi possibl expect littl mermaid possibl defeat aggressivelymarket anastasia headtohead competit siphon enough fox film open weekend total keep anastasia covet weekend leader spot allow disney odious flubber sweep subsequ week wrestl famili demograph market share away although disney motiv reissu littl mermaid selfserv protectionist real winner public reason put film back theatr good one true joy see heartwarm gem back silver screen littl mermaid best film come out disney modern anim renaiss one greatest anim film made,pos
cv688_7368.txt,pos,time bandit director terri gilliam veri differ fantasi actionadventur movi group timetravel dwarv led randal david rappaport stolen map univers map contain time hole exploit enabl men travel back forth through time suprem univers ralph richardson former employ treasureseek bandit wish desper regain map dure travel appear ghost face demand return map stolen accord randal borrow kevin young boy seem quit bore life unexpect brought scheme littl men appear room portal time travel join up men becom part gang follow robberi first victim napoleon ian holm rob dure battl command here group travel middl age meet up robin hood himself eventu kevin separ group travel egyptian time taken king agamemnon play sean conneri kevin accident save king life king wish kevin son group bandit find kevin transport onto deck titan meanwhil evil genius david warner watch group fortress ultim dark attempt find way order bring men map randal learn fortress ultim dark suppos contain fabul object world dollar sign seem appear eye convinc travel onc insid fortress ultim dark unclear men make out aliv time bandit fantast made film cater imagin anyon terrif soundtrack courtesi georg harrison execut produc time bandit sure veri surrealist timetravel adventur unforgett charact sure entertain anyon terri gilliam util great trademark abil moviemak dure film although affect film great final labyrinth youll love time bandit,pos
cv517_19219.txt,pos,happi bastard second review hill cute romant comedi writer hit comedi four wed funer hill star julia robert anna scott veri popular actress million ask price movi one day wander travel book store simpl london resid play hugh grant spark somehow begin fli sure point turmoil such put up grant slight disgust veri hilari roommat spike anna peski exboyfriend alec baldwin humor cameo top those damn press fresh sort complex see romant comedi veri differ stubborn father right time seen usual flick robert terrif astonish beauti actress grant surpris good straightforward guy still tri hold actual happen girl short sweet romant comedi lot good laugh particular provid spike one teeshirt realli attempt turn woman show front shirt beauti woman world back fanci,pos
cv880_29800.txt,pos,those associ italian cinema fellini high art son room invent subtl altern written direct star nanni moretti take through slow complic path bereav slow best descript film first take time establish habit appear normal happi famili father mother both work still find time support son daughter through homework school activ laugh spend free time togeth reprimand kid innoc wrong sigh soft pat shoulder feel open communic uncondit love amongst foursom sudden son found dead dive accid famili dynam begin unpredict descent give narrat strength expect tri attent span though film drag even repeat itself somewhat excus influenc process griev though nanni moretti wore sever hat product doesnt come vaniti piec one wish hadnt pick profess analyst father giovanni star make charact reaction predict save well written script spare dialogu eclect varieti human interact potenc film lie recreat tini detail everyday life alter due death close relat remind depress person loss start take notic crack dish ignor famili bliss full swing rememb bond dure routin jog around block necessarili huge event graduat even better role revers take place within household giovanni paola laura morant check up daughter iren jasmin trinca sens autopilot iren begin take care need more shell make parent breakfast attempt crack new shell life around scene provid interest portray various cope mechan frequent cross boundari much help yourself versus dure drastic unexpect chang respect gender issu never enter pictur selfpropel isol univers term deal moretti intellig use tool separ famili though giovanni stop paolo discuss andrea parti friend never sens more stoic more correct search restor sens balanc live film broach topic death util annoy melodrama speech conciliatori issu waterwork flow contrast son room captur more realist depict effect death famili gracious flow five stage mourn denial depress anger bargain accept through each main charact engag minut certain easi relat,pos
cv526_12083.txt,pos,ingredi london gal fate true love run joke monti python spanish inquisit synopsi american actress gwyneth paltrow dark hair play london believ slide door love stori gimmick realli two stori film follow life helen gwyneth paltrow down two direct begin likeabl gal helen gwyneth paltrow unexpect fire advertis job goe subway train station mean return home earli apart sleep livein lover gerri john lynch helen doesnt know fate junction life enter through slide door london subway train life take one path one futur stay platform life take anoth path differ futur film show happen both path switch back forth between intertwin parallel stori stori one helen meet charm talkat monti python fan name jame john hannah train arriv home earli discov livein gerri john lynch sex former lover lydia jeann tripplehorn lead life helen move out helen winsom new friend jame help recov broken heart encourag start busi stori two helen experi differ fate miss train never meet jame doesnt home earli enough discov gerri infidel new life helen take up odd menial job face constant sneak suspicion right relationship gerri truth heart final work way through number problem setback both scenario opinion rejoic ye monti python fan gwyneth paltrow fan watcher quirki romanc flick last here proof still creativ filmmak slide door refresh differ anyth year wellact heartwarm film easili gwyneth paltrow best recent perform helen paltrow scream unfaith boyfriend shag wanker british phrase better left untransl sound know shes talk slide door go overboard formula true love stereotyp nobodi scrambl around danger scream find matter darl helen find herself boat starlight jame doesnt take easi way out leap arm shes suppos recov heartach handsom livein boyfriend gerri isnt stereotyp screen hunk stud snob instead hes nervous indecis helpless hunk anoth exampl one protagonist lie wound hospit slide door give hospit miracl maudlin tragedi surpris third variat word charact seem nonstereotyp human local minor inconveni slide door switch back forth between two possibl fate occasion difficult distinguish between two distinguish between two stori isnt problem scene contain paltrow sport two differ hairstyl scene contain lydia gerri look same both stori slight confus quit few snappi comeback refer american pop cultur seinfeld woodi allen etc spoken british charact seem slight forc given remain dialogu predomin british slang possibl attempt screenwrit balanc british american audienc feel more comfort slide door charm quirki origin happi romanc littl philosophi fate thrown monti python mean fate anybodi,pos
cv493_12839.txt,pos,one kyle mclachlan earlier cinemat featur movi obvious influenc such film termin speci more recent fallen denzel washington plot sciencefict pictur set modern time thriller follow exploit entiti outer space inhabit human bodi use up until complet worn out switch over next avail receptacl fbi agent mclachlan local top cop nouri charg captur thing befor late critiqu fastpac urban equival thing check cylind ultraviol god know mani peopl die movi action overal rock roll attitud again go wrong alien ferrari gun heavi metal music sexi girl grant plot isnt elabor tale alien bad find alien kill alien honest never onc bore dure view entir pictur wouldnt recommend those dont car chase murder bland act rest out those enjoy put away brain now again sit back slam back salsad nacho relish cheez call film blast two scene watch both within first ten minut gorefest open sequenc one rockin scene open action movi subsequ extraterrestri transform anoth eyecatch even late special effect okay follow hidden ii littl known fact film kyle maclachlan first nondavid lynch foray world featur film first two movi appear lynch wretch dune sensat blue velvet,pos
cv681_9692.txt,pos,capsul bleak pointblank way make case coldblood precis intellig serial killer chic relat new entri cultur vocabulari one more stomachturn one ive never found someon automat admir even interest kill creativ great number apprehens see henri wasnt sure see stori multipl murder henri lee luca portray kind nihilist heroantihero thank way henri work director john mcnaughton took small budget galleri actor friend creat chill intellig piec work doesnt provid cheapjack explan henri behavior show up unrepent unidoliz man kill mood struck film open henri friend otti tool sister come stay tri find work chicago vicious rivet scene admit matteroffact murder mother cover hand damn togeth moment henri otti eventu begin kill fun movi especi good show seem drift casual scene two go buy new tv pawnbrok talk goad henri ugli word henri respond stab man death solder iron prefac smash sudden broker scene mani damn movi unseen steal video camera film murder whole household play back over over again enjoy movi itself glorifi kill show instead henri feel joy work irrit henri succeed thank excel write direct well act michael rooker credibl henri first frame stand rest cast work unaffect casual well produc origin comiss slasher film mcnaughton decid give someth more memor consequ film near didnt see releas film glorifi justifi show unflinch cold henri im hard press see anyon see consid henri kind victim hero again probabl henri,pos
cv671_5054.txt,pos,along carreer mel gibson collect sever success econom point view artist point view think one guess skill abil now disclos braveheart australian actor decid produc direct film sir william wallac popular scotch hero th centuri perform princip role accept huge challeng mel gibson run risk stain work year suppoos failur see recogn everyon potenti way consolid posit hollywood definit enorm risk im sure mel knew exact well go face braveheart fact magnific magisteri film three hour complet absorb narrat rhyitm never give place singl moment monotoni uninterest william wallac stori stori mani brave liberti defend fought gave life essenti valu along centuri see himself peopl victim injustic violent repress william wallac dare face power edward king england war autonomi scotland victori succeed number fighter wallac goe grow up courag intelig admir everyon includ princess isabell wale wife edward son william wallac surround enemi closer thought braveheart histor correct movi natur messag make think import give liberti nowaday mel gibson direct lot brillianc brilliant cast patrick mcgoohan veri nice perform edward king longshank scene wait death lose voic realli good sophi marceau princess isabell along movi more fifteen minut perform mel gibson gave those minut such veri special treatment princess isabell soon becom one major charact braveheart perform angus macfadyen robert bruce cours mel gibson william wallac think time mel gibson work director much better work actor excel music compos jame horner anoth thing help braveheart success realli join music beauti scotch landscap view camera john toll realiz beauti film braveheart opinion one best movi ive heard peopl mel gibson gonna new david lean now see braveheart equal oscar lawrenc arabia wont easi gonna one more challeng mel gibson,pos
cv277_19091.txt,pos,oh behav felic shagwel one shagadel babe make horni femal fembot breast requir gun control anyth resembl banana two ball icecream nutbit final between mini austin bodi hair real turn piti more lead men dont wear screen anyth vagu resembl sausag egg fat bastard love scene between felic fat bastard redefin sex wrong impli love scene tent redefin anal sex love scene between austin ivana humpalot redefin chess oral sex love scene between dr evil frau farbissina redefin weird sex love affair between austin felic happen mojo goe miss relationship between dr evil himself mini redefin solo love affair uniqu relationship between dr evil son scott www com zip lot relationship children nowaday weani johnni richard dick etc movi bit silli crazi first moment make sick probabl best forgotten overal mike myer redefin mean intern spi lead man,pos
cv897_10837.txt,pos,admit tad skeptic good hunt base both preview first fifteen minut film main charact hunt matt damon mit janitor earli twenti discov einsteinlevel closet genius solv two extraordinarili difficult math problem overnight problem tough street kid whos share runin law befor long hes haul assault park lot fight professor lambeau stellan skarsgard brought up math problem lectur track down strike deal polic releas provid work lambeau math research regular attend therapi session sound formula mild charm fluff good hunt rise abov fair mundan premis deliv poignant clever drama conflict gradual emerg between lambeau therapist sean mcguir robin william lambeau use brain sean listen heart both larg neglect find former much easier latter much fact bore grow increas resist lambeaus attempt recruit academ lifestyl share problem girlfriend skylar minni driver mit student move california end school year reluct come make good hunt work well asid strong perform especi damon william depth character represent conflict life script sympathi seem lie more sean mcguir lambeau present complet right wrong lambeau seem littl cold time still written well enough charact even sure sean warmhearted lambeau later point out live up full intellectu potenti therapi session turn out revelatori sean reaction situat way slowli becom more recept skylar sean present believ fashion way forc audienc consid charact opinion set up obvious right wrong side beat over head film such extraordinari charact good hunt present itself remark ordinari achiev difficult task make next albert einstein everyman charact audienc easili relat make choic similar those everyon face one time anoth film give real drama easili given mere melodrama govern kidnap use covert spi mission introduc equal farfetch situat good hunt share fun humor such earli therapi session pretend hypnot smooth parodi alien abduct scenario becom well known popular cultur one scene govern agent fact appear blow hilari scath accus human right violat africa relationship friend notabl chucki ben affleck usual amus somewhat crude film use word reason rrate lend itself well develop charact add fact good hunt even manag pull uplift happi end without excess sentiment wonder havent given film four star well one thing matter well damon affleck wrote screenplay director gus van sant pull stori still contriv particular origin few scene feel bit formula includ one suppos emot realli seem obligatori cri scene movi involv therapi session still good hunt take premis lot farther thought definit one better person drama seen last few year right now stand one top five list film,pos
